row_id,issue
3224,last_review_date missing/unparseable
3224,Duplicate domain
3224,Duplicate phone
3225,Missing booking_url
3225,last_review_date missing/unparseable
3225,Duplicate email
3225,Duplicate domain
3226,Missing booking_url
3226,last_review_date missing/unparseable
3226,Duplicate domain
3227,Missing booking_url
3227,last_review_date missing/unparseable
3228,Missing booking_url
3228,last_review_date missing/unparseable
3229,Missing booking_url
3229,last_review_date missing/unparseable
3229,Duplicate email
3229,Duplicate domain
3230,Missing booking_url
3230,last_review_date missing/unparseable
3230,Duplicate email
3230,Duplicate domain
3231,Missing booking_url
3231,last_review_date missing/unparseable
3232,Missing booking_url
3232,last_review_date missing/unparseable
3233,Missing booking_url
3233,last_review_date missing/unparseable
3234,Missing booking_url
3234,last_review_date missing/unparseable
3234,Duplicate domain
3235,Missing booking_url
3235,last_review_date missing/unparseable
3235,Duplicate email
3235,Duplicate domain
3236,Missing booking_url
3236,last_review_date missing/unparseable
3237,Missing booking_url
3237,last_review_date missing/unparseable
3238,Missing booking_url
3238,last_review_date missing/unparseable
3238,Duplicate email
3238,Duplicate domain
3239,Missing booking_url
3239,last_review_date missing/unparseable
3240,Missing booking_url
3240,last_review_date missing/unparseable
3241,Missing booking_url
3241,last_review_date missing/unparseable
3242,Missing booking_url
3242,last_review_date missing/unparseable
3243,Missing booking_url
3243,last_review_date missing/unparseable
3244,Missing booking_url
3244,last_review_date missing/unparseable
3245,Missing booking_url
3245,last_review_date missing/unparseable
3245,Duplicate email
3245,Duplicate domain
3245,Duplicate phone
3246,Missing booking_url
3246,last_review_date missing/unparseable
3247,Missing booking_url
3247,last_review_date missing/unparseable
3247,Duplicate email
3247,Duplicate domain
3248,Missing booking_url
3248,last_review_date missing/unparseable
3248,Duplicate email
3249,Missing booking_url
3249,last_review_date missing/unparseable
3250,Missing booking_url
3250,last_review_date missing/unparseable
3251,Missing booking_url
3251,last_review_date missing/unparseable
3252,Missing booking_url
3252,last_review_date missing/unparseable
3253,Missing booking_url
3253,last_review_date missing/unparseable
3254,Missing booking_url
3254,last_review_date missing/unparseable
3254,Duplicate email
3255,Missing booking_url
3255,last_review_date missing/unparseable
3256,Missing booking_url
3256,last_review_date missing/unparseable
3256,Duplicate domain
3257,Missing booking_url
3257,last_review_date missing/unparseable
3257,Duplicate email
3257,Duplicate domain
3258,Missing booking_url
3258,last_review_date missing/unparseable
3259,Missing booking_url
3259,last_review_date missing/unparseable
3259,Duplicate email
3259,Duplicate domain
3260,Missing booking_url
3260,last_review_date missing/unparseable
3260,Duplicate email
3260,Duplicate domain
3261,Missing booking_url
3261,last_review_date missing/unparseable
3262,Missing booking_url
3262,last_review_date missing/unparseable
3263,Missing booking_url
3263,last_review_date missing/unparseable
3264,Missing booking_url
3264,last_review_date missing/unparseable
3264,Duplicate email
3264,Duplicate domain
3265,Missing booking_url
3265,last_review_date missing/unparseable
3265,Duplicate domain
3266,Missing booking_url
3266,last_review_date missing/unparseable
3267,Missing booking_url
3267,last_review_date missing/unparseable
3268,Missing booking_url
3268,last_review_date missing/unparseable
3269,Missing booking_url
3269,last_review_date missing/unparseable
3269,Duplicate domain
3270,Missing booking_url
3270,last_review_date missing/unparseable
3271,Missing booking_url
3271,last_review_date missing/unparseable
3271,Duplicate email
3271,Duplicate domain
3272,Missing booking_url
3272,last_review_date missing/unparseable
3272,Duplicate email
3272,Duplicate domain
3273,Missing booking_url
3273,last_review_date missing/unparseable
3274,Missing booking_url
3274,last_review_date missing/unparseable
3274,Duplicate email
3274,Duplicate domain
3275,Missing booking_url
3275,last_review_date missing/unparseable
3276,Missing booking_url
3276,last_review_date missing/unparseable
3277,Missing booking_url
3277,last_review_date missing/unparseable
3278,Missing booking_url
3278,last_review_date missing/unparseable
3279,Missing booking_url
3279,last_review_date missing/unparseable
3280,Missing booking_url
3280,last_review_date missing/unparseable
3281,Missing booking_url
3281,last_review_date missing/unparseable
3282,Missing booking_url
3282,last_review_date missing/unparseable
3283,Missing booking_url
3283,last_review_date missing/unparseable
3284,Missing booking_url
3284,last_review_date missing/unparseable
3285,Missing booking_url
3285,last_review_date missing/unparseable
3285,Duplicate email
3285,Duplicate domain
3286,Missing booking_url
3286,last_review_date missing/unparseable
3287,Missing booking_url
3287,last_review_date missing/unparseable
3288,Missing booking_url
3288,last_review_date missing/unparseable
3289,Missing booking_url
3289,last_review_date missing/unparseable
3290,Missing booking_url
3290,last_review_date missing/unparseable
3290,Duplicate domain
3291,Missing booking_url
3291,last_review_date missing/unparseable
3292,Missing booking_url
3292,last_review_date missing/unparseable
3292,Duplicate email
3292,Duplicate domain
3293,Missing booking_url
3293,last_review_date missing/unparseable
3293,Duplicate email
3293,Duplicate domain
3294,Missing booking_url
3294,last_review_date missing/unparseable
3294,Duplicate email
3294,Duplicate domain
3294,Duplicate phone
3295,Missing booking_url
3295,last_review_date missing/unparseable
3296,Missing booking_url
3296,last_review_date missing/unparseable
3297,Missing booking_url
3297,last_review_date missing/unparseable
3297,Duplicate email
3297,Duplicate domain
3297,Duplicate phone
3298,Missing booking_url
3298,last_review_date missing/unparseable
3299,Missing booking_url
3299,last_review_date missing/unparseable
3299,Duplicate domain
3300,Missing booking_url
3300,last_review_date missing/unparseable
3300,Duplicate email
3300,Duplicate domain
3301,Missing booking_url
3301,last_review_date missing/unparseable
3302,Missing booking_url
3302,last_review_date missing/unparseable
3302,Duplicate email
3302,Duplicate domain
3303,Missing booking_url
3303,last_review_date missing/unparseable
3304,Missing booking_url
3304,last_review_date missing/unparseable
3304,Duplicate email
3305,Missing booking_url
3305,last_review_date missing/unparseable
3305,Duplicate email
3305,Duplicate domain
3306,Missing booking_url
3306,last_review_date missing/unparseable
3306,Duplicate email
3306,Duplicate domain
3307,Missing booking_url
3307,last_review_date missing/unparseable
3308,Missing booking_url
3308,last_review_date missing/unparseable
3308,Duplicate domain
3309,Website missing
3309,Missing booking_url
3309,last_review_date missing/unparseable
3309,Duplicate email
3310,Missing booking_url
3310,last_review_date missing/unparseable
3311,Missing booking_url
3311,last_review_date missing/unparseable
3312,Missing booking_url
3312,last_review_date missing/unparseable
3312,Duplicate email
3312,Duplicate domain
3312,Duplicate phone
3313,Missing booking_url
3313,last_review_date missing/unparseable
3313,Duplicate email
3314,Missing booking_url
3314,last_review_date missing/unparseable
3314,Duplicate email
3314,Duplicate domain
3315,Missing booking_url
3315,last_review_date missing/unparseable
3315,Duplicate email
3315,Duplicate domain
3316,Missing booking_url
3316,last_review_date missing/unparseable
3317,Missing booking_url
3317,last_review_date missing/unparseable
3318,Missing booking_url
3318,last_review_date missing/unparseable
3318,Duplicate email
3318,Duplicate domain
3319,Missing booking_url
3319,last_review_date missing/unparseable
3319,Duplicate email
3319,Duplicate domain
3320,Missing booking_url
3320,last_review_date missing/unparseable
3320,Duplicate email
3320,Duplicate domain
3321,Missing booking_url
3321,last_review_date missing/unparseable
3322,Missing booking_url
3322,last_review_date missing/unparseable
3323,Missing booking_url
3323,last_review_date missing/unparseable
3324,Website missing
3324,Missing booking_url
3324,last_review_date missing/unparseable
3325,Missing booking_url
3325,last_review_date missing/unparseable
3326,Missing booking_url
3326,last_review_date missing/unparseable
3326,Duplicate email
3326,Duplicate phone
3327,Missing booking_url
3327,last_review_date missing/unparseable
3327,Duplicate email
3327,Duplicate domain
3327,Duplicate phone
3328,Missing booking_url
3328,last_review_date missing/unparseable
3329,Missing booking_url
3329,last_review_date missing/unparseable
3329,Duplicate email
3329,Duplicate domain
3329,Duplicate phone
3330,Missing booking_url
3330,last_review_date missing/unparseable
3331,Missing booking_url
3331,last_review_date missing/unparseable
3332,Missing booking_url
3332,last_review_date missing/unparseable
3332,Duplicate email
3332,Duplicate domain
3333,Missing booking_url
3333,last_review_date missing/unparseable
3334,Missing booking_url
3334,last_review_date missing/unparseable
3334,Duplicate domain
3335,Missing booking_url
3335,last_review_date missing/unparseable
3336,Missing booking_url
3336,last_review_date missing/unparseable
3337,Missing booking_url
3337,last_review_date missing/unparseable
3337,Duplicate domain
3338,Missing booking_url
3338,last_review_date missing/unparseable
3339,Missing booking_url
3339,last_review_date missing/unparseable
3340,Missing booking_url
3340,last_review_date missing/unparseable
3341,Missing booking_url
3341,last_review_date missing/unparseable
3342,Missing booking_url
3342,last_review_date missing/unparseable
3343,Missing booking_url
3343,last_review_date missing/unparseable
3344,Website missing
3344,Missing booking_url
3344,last_review_date missing/unparseable
3345,Missing booking_url
3345,last_review_date missing/unparseable
3346,Missing booking_url
3346,last_review_date missing/unparseable
3347,Missing booking_url
3347,last_review_date missing/unparseable
3348,Missing booking_url
3348,last_review_date missing/unparseable
3348,Duplicate email
3349,Missing booking_url
3349,last_review_date missing/unparseable
3350,Website missing
3350,Missing booking_url
3350,last_review_date missing/unparseable
3351,Missing booking_url
3351,last_review_date missing/unparseable
3352,Missing booking_url
3352,last_review_date missing/unparseable
3352,Duplicate email
3353,Missing booking_url
3353,last_review_date missing/unparseable
3353,Duplicate email
3353,Duplicate domain
3354,Missing booking_url
3354,last_review_date missing/unparseable
3355,Missing booking_url
3355,last_review_date missing/unparseable
3355,Duplicate domain
3356,Missing booking_url
3356,last_review_date missing/unparseable
3357,Missing booking_url
3357,last_review_date missing/unparseable
3357,Duplicate domain
3358,Missing booking_url
3358,last_review_date missing/unparseable
3359,Missing booking_url
3359,last_review_date missing/unparseable
3360,Missing booking_url
3360,last_review_date missing/unparseable
3360,Duplicate email
3360,Duplicate domain
3360,Duplicate phone
3361,Missing booking_url
3361,last_review_date missing/unparseable
3362,Missing booking_url
